user_id,age,gender,preferred_style,size,budget_range
8207,22,Male,Formal,M,Medium
8208,21,Male,Bohemian,L,Medium
8209,45,Female,Bohemian,L,Medium
8210,31,Female,Casual,S,Low
8211,25,Female,Sporty,S,High
8212,26,Non-binary,Bohemian,M,Medium
8213,52,Male,Streetwear,L,Medium
8214,54,Male,Streetwear,S,Medium
8215,38,Non-binary,Bohemian,S,Medium
8216,35,Male,Sporty,XS,Low
8217,50,Female,Streetwear,M,Medium
8218,25,Female,Sporty,M,Medium
8219,34,Male,Casual,M,Low
8220,60,Male,Formal,M,Medium
8221,48,Female,Casual,M,High
8222,51,Female,Formal,L,Low
8223,23,Female,Streetwear,S,Low
8224,39,Female,Formal,S,Medium
8225,31,Female,Formal,L,Low
8226,20,Male,Bohemian,L,High
8227,29,Male,Formal,M,Medium
8228,53,Male,Bohemian,XL,High
8229,29,Male,Formal,XS,Medium
8230,19,Male,Bohemian,S,Low
8231,19,Male,Streetwear,M,Medium
8232,32,Male,Streetwear,L,Medium
8233,40,Male,Formal,M,High
8234,46,Female,Sporty,M,High
8235,34,Female,Streetwear,XS,Medium
8236,49,Male,Casual,M,Low
8237,24,Non-binary,Casual,S,Medium
8238,47,Male,Bohemian,M,Low
8239,45,Female,Sporty,M,Low
8240,31,Male,Bohemian,L,Medium
8241,47,Female,Formal,M,Low
8242,34,Male,Streetwear,M,High
8243,49,Female,Sporty,M,Low
8244,23,Male,Bohemian,XL,Medium
8245,41,Female,Bohemian,L,Medium
8246,23,Male,Casual,L,High
8247,44,Male,Formal,M,Medium
8248,35,Female,Bohemian,M,Medium
8249,41,Male,Casual,M,Medium
8250,54,Non-binary,Sporty,L,High
8251,41,Male,Bohemian,S,Low
8252,55,Female,Casual,XS,Medium
8253,51,Female,Formal,L,High
8254,57,Male,Streetwear,S,High
8255,32,Male,Sporty,XL,Low
8256,28,Female,Bohemian,L,Medium
8257,39,Female,Casual,M,Medium
8258,41,Non-binary,Bohemian,M,Medium
8259,18,Male,Streetwear,M,Medium
8260,35,Female,Bohemian,M,Low
8261,29,Male,Bohemian,S,High
8262,60,Male,Casual,XL,Low
8263,45,Female,Streetwear,S,High
8264,57,Male,Sporty,L,High
8265,24,Male,Casual,L,Low
8266,40,Male,Streetwear,XL,Medium
8267,38,Female,Streetwear,M,Low
8268,51,Non-binary,Bohemian,M,Low
8269,28,Female,Formal,XL,High
8270,39,Female,Formal,L,Low
8271,59,Female,Sporty,L,Medium
8272,52,Female,Bohemian,L,High
8273,46,Male,Formal,M,Low
8274,59,Male,Casual,XS,Medium
8275,45,Male,Sporty,S,Medium
8276,35,Female,Bohemian,M,Medium
8277,31,Female,Casual,M,High
8278,35,Male,Formal,M,Medium
8279,45,Male,Formal,M,Medium
8280,41,Non-binary,Formal,M,High
8281,25,Female,Formal,S,High
8282,59,Female,Streetwear,L,Medium
8283,25,Male,Sporty,XL,Medium
8284,21,Male,Sporty,L,Medium
8285,44,Male,Formal,S,High
8286,53,Male,Sporty,M,Medium
8287,22,Male,Casual,L,Low
8288,50,Female,Casual,M,Medium
8289,51,Male,Sporty,M,Medium
8290,47,Male,Formal,S,Medium
8291,25,Male,Bohemian,M,Medium
8292,56,Female,Formal,S,Medium
8293,43,Female,Streetwear,S,Low
8294,54,Female,Bohemian,M,Low
8295,51,Male,Streetwear,M,Medium
8296,24,Male,Sporty,L,Low
8297,57,Male,Streetwear,M,High
8298,45,Male,Sporty,M,Low
8299,56,Female,Streetwear,L,Medium
8300,56,Non-binary,Bohemian,XL,Low
8301,45,Female,Streetwear,M,Low
8302,31,Non-binary,Formal,S,Low
8303,55,Female,Sporty,M,Medium
8304,21,Male,Casual,L,Medium
8305,59,Non-binary,Streetwear,XL,Low
8306,35,Male,Sporty,M,Medium
8307,42,Female,Casual,L,Medium
8308,24,Male,Sporty,M,Medium
8309,55,Male,Sporty,XS,Low
8310,45,Female,Casual,L,High
8311,22,Male,Casual,S,Low
8312,20,Male,Bohemian,S,High
8313,48,Male,Streetwear,XL,Low
8314,59,Male,Streetwear,M,Medium
8315,37,Non-binary,Sporty,S,Medium
8316,36,Female,Formal,M,Medium
8317,28,Female,Formal,M,Medium
8318,57,Male,Sporty,XS,Low
8319,20,Female,Bohemian,M,Medium
8320,40,Male,Casual,L,Low
8321,24,Male,Sporty,XL,Medium
8322,40,Male,Streetwear,M,High
8323,24,Female,Formal,M,Medium
8324,51,Male,Formal,M,Medium
8325,59,Male,Formal,XS,Low
8326,36,Female,Bohemian,M,Medium
8327,26,Male,Streetwear,L,Low
8328,35,Female,Bohemian,L,Low
8329,58,Female,Casual,M,Low
8330,59,Male,Sporty,XS,High
8331,42,Male,Sporty,XS,High
8332,31,Male,Formal,M,High
8333,42,Female,Formal,M,High
8334,36,Female,Casual,M,Medium
8335,56,Male,Bohemian,L,Low
8336,32,Male,Streetwear,XL,Medium
8337,33,Male,Casual,XL,Medium
8338,44,Female,Sporty,L,Medium
8339,57,Female,Sporty,M,Medium
8340,27,Male,Bohemian,S,Medium
8341,21,Female,Casual,M,Medium
8342,36,Female,Streetwear,M,Low
8343,45,Non-binary,Casual,XL,Medium
8344,38,Male,Casual,S,Low
8345,31,Male,Bohemian,L,Low
8346,50,Male,Streetwear,XL,High
8347,27,Female,Sporty,L,Medium
8348,36,Female,Formal,L,High
8349,47,Female,Streetwear,S,Medium
8350,39,Male,Sporty,XS,Medium
8351,20,Male,Bohemian,S,High
8352,54,Male,Streetwear,L,Low
8353,58,Female,Streetwear,S,High
8354,35,Male,Sporty,S,Medium
8355,28,Male,Sporty,M,High
8356,19,Female,Casual,M,High
8357,29,Male,Casual,M,Medium
8358,23,Female,Streetwear,XL,High
8359,60,Male,Formal,XS,Medium
8360,57,Female,Bohemian,M,Low
8361,46,Female,Sporty,M,High
8362,47,Non-binary,Casual,S,High
8363,19,Female,Bohemian,M,Low
8364,26,Non-binary,Streetwear,L,High
8365,19,Female,Sporty,L,Medium
8366,46,Female,Sporty,XS,Low
8367,50,Non-binary,Casual,L,Medium
8368,27,Male,Formal,XL,Medium
8369,51,Male,Sporty,S,Medium
8370,25,Male,Formal,M,Medium
8371,54,Female,Bohemian,M,High
8372,50,Female,Sporty,S,High
8373,23,Female,Sporty,M,Low
8374,57,Male,Formal,S,Medium
8375,36,Male,Casual,XL,Low
8376,49,Male,Streetwear,M,Medium
8377,44,Female,Bohemian,XL,High
8378,18,Male,Sporty,XS,Low
8379,60,Non-binary,Casual,S,Medium
8380,50,Male,Sporty,M,High
8381,57,Male,Bohemian,L,Medium
8382,49,Female,Streetwear,M,Low
8383,22,Female,Sporty,L,Medium
8384,34,Male,Formal,M,High
8385,25,Female,Casual,XS,Medium
8386,59,Male,Streetwear,M,Medium
8387,51,Non-binary,Sporty,M,Medium
8388,26,Female,Streetwear,XS,Medium
8389,40,Male,Formal,S,Medium
8390,52,Female,Sporty,M,Low
8391,24,Male,Streetwear,M,Medium
8392,32,Female,Sporty,L,High
8393,37,Non-binary,Sporty,M,High
8394,42,Female,Streetwear,L,Medium
8395,20,Male,Sporty,L,Medium
8396,41,Male,Formal,M,Medium
8397,51,Male,Streetwear,M,Low
8398,39,Female,Streetwear,L,High
8399,28,Female,Formal,L,Low
8400,25,Female,Formal,L,Low
8401,56,Non-binary,Formal,M,Medium
8402,60,Male,Sporty,S,Medium
8403,52,Male,Sporty,M,Medium
8404,55,Male,Bohemian,M,Medium
8405,25,Male,Sporty,XS,Medium
8406,54,Male,Formal,L,Low
8407,44,Female,Bohemian,M,High
8408,45,Male,Formal,M,High
8409,57,Male,Casual,M,Medium
8410,51,Female,Streetwear,M,Medium
8411,49,Male,Casual,XS,Medium
8412,32,Female,Formal,XS,Medium
8413,34,Male,Sporty,L,Medium
8414,50,Female,Streetwear,S,Low
8415,33,Non-binary,Sporty,S,Medium
8416,46,Male,Sporty,M,Medium
8417,26,Female,Streetwear,S,High
8418,50,Female,Streetwear,XS,Medium
8419,46,Female,Casual,M,Medium
8420,30,Male,Formal,XS,Medium
8421,38,Male,Sporty,XS,Low
8422,38,Female,Formal,L,Medium
8423,22,Female,Formal,M,Medium
8424,27,Male,Bohemian,M,Medium
8425,23,Male,Casual,S,Medium
8426,30,Male,Sporty,XL,High
8427,18,Male,Streetwear,L,Medium
8428,37,Male,Streetwear,M,High
8429,25,Male,Formal,S,Low
8430,27,Male,Casual,S,High
8431,26,Male,Casual,L,Medium
8432,58,Non-binary,Sporty,M,Low
8433,20,Male,Sporty,S,Low
8434,28,Male,Formal,XL,Medium
8435,29,Male,Formal,M,Low
8436,27,Non-binary,Formal,M,Medium
8437,42,Female,Bohemian,L,Medium
8438,42,Female,Casual,L,Medium
8439,28,Male,Formal,M,Medium
8440,53,Female,Casual,L,Medium
8441,56,Male,Streetwear,XL,High
8442,43,Male,Streetwear,XL,High
8443,31,Female,Casual,M,Low
8444,56,Female,Streetwear,M,High
8445,57,Female,Streetwear,S,Low
8446,18,Female,Streetwear,L,Medium
8447,21,Non-binary,Sporty,S,High
8448,47,Male,Sporty,M,Medium
8449,29,Male,Casual,XS,High
8450,52,Male,Casual,M,High
8451,30,Female,Bohemian,L,High
8452,48,Male,Sporty,S,Medium
8453,55,Female,Casual,L,High
8454,60,Male,Sporty,M,Low
8455,40,Male,Bohemian,M,Medium
8456,21,Male,Casual,XL,Medium
8457,33,Male,Casual,M,High
8458,24,Female,Casual,S,Low
8459,39,Male,Casual,XL,High
8460,46,Male,Formal,M,High
8461,28,Male,Sporty,M,High
8462,50,Male,Sporty,L,Low
8463,46,Male,Sporty,M,High
8464,56,Male,Bohemian,M,Medium
8465,29,Female,Formal,S,Low
8466,24,Male,Sporty,M,High
8467,56,Male,Sporty,M,Low
8468,59,Female,Casual,M,Medium
8469,43,Male,Casual,L,Low
8470,57,Male,Casual,M,Medium
8471,26,Female,Sporty,L,Medium
8472,58,Male,Casual,XS,High
8473,51,Female,Sporty,XS,High
8474,30,Female,Bohemian,S,Medium
8475,53,Female,Bohemian,XL,Medium
8476,42,Non-binary,Streetwear,L,Low
8477,41,Male,Formal,XL,Medium
8478,34,Male,Casual,S,High
8479,19,Male,Casual,M,Low
8480,30,Male,Formal,M,Low
8481,48,Female,Formal,M,High
8482,46,Female,Streetwear,L,Medium
8483,45,Female,Formal,M,Medium
8484,44,Female,Sporty,L,High
8485,32,Male,Casual,L,Low
8486,48,Female,Formal,S,High
8487,57,Female,Sporty,XL,Medium
8488,32,Female,Formal,M,Medium
8489,50,Male,Sporty,L,Medium
8490,37,Female,Bohemian,L,Low
8491,59,Male,Sporty,M,Medium
8492,29,Female,Streetwear,M,Low
8493,54,Female,Sporty,L,Low
8494,26,Male,Formal,XS,Medium
8495,40,Female,Bohemian,XL,Medium
8496,25,Female,Bohemian,S,Medium
8497,49,Male,Sporty,S,Medium
8498,31,Non-binary,Formal,XL,Medium
8499,44,Female,Bohemian,S,Medium
8500,42,Female,Sporty,S,High
8501,30,Female,Sporty,L,Low
8502,38,Female,Sporty,S,Medium
8503,48,Female,Bohemian,XS,Medium
8504,54,Male,Casual,S,Medium
8505,60,Male,Formal,L,Medium
8506,22,Female,Streetwear,S,High
8507,30,Female,Streetwear,L,Medium
8508,45,Female,Formal,M,Medium
8509,60,Female,Casual,S,Medium
8510,42,Female,Formal,S,Medium
8511,52,Male,Sporty,XL,Medium
8512,56,Non-binary,Formal,M,Low
8513,24,Male,Formal,S,Medium
8514,55,Female,Bohemian,S,Medium
8515,49,Female,Streetwear,M,Medium
8516,20,Female,Streetwear,M,Medium
8517,56,Male,Sporty,S,High
8518,54,Non-binary,Sporty,S,Medium
8519,39,Female,Bohemian,L,Medium
8520,25,Non-binary,Sporty,M,Medium
8521,34,Male,Casual,XS,Medium
8522,44,Female,Bohemian,XS,Low
8523,50,Female,Bohemian,M,Low
8524,34,Female,Formal,XS,Medium
8525,59,Non-binary,Formal,S,High
8526,29,Male,Casual,L,Medium
8527,44,Male,Bohemian,M,Medium
8528,25,Female,Bohemian,M,Low
8529,40,Male,Formal,M,Medium
8530,59,Non-binary,Streetwear,L,High
8531,46,Male,Streetwear,S,Low
8532,37,Female,Formal,S,Medium
8533,33,Male,Sporty,S,Low
8534,34,Female,Bohemian,XL,High
8535,33,Male,Casual,M,Medium
8536,36,Male,Streetwear,XS,Low
8537,25,Male,Sporty,S,Low
8538,55,Male,Bohemian,L,Medium
8539,55,Non-binary,Sporty,XS,Medium
8540,46,Male,Bohemian,L,Medium
8541,58,Female,Bohemian,XL,Medium
8542,53,Non-binary,Formal,XS,Medium
8543,43,Female,Formal,S,High
8544,48,Non-binary,Casual,XS,High
8545,29,Non-binary,Casual,S,Medium
8546,34,Female,Sporty,M,Medium
8547,32,Female,Formal,XS,Low
8548,26,Male,Bohemian,M,Medium
8549,56,Male,Formal,M,Medium
8550,59,Female,Bohemian,XL,Medium
8551,29,Female,Formal,M,Medium
8552,49,Female,Bohemian,S,High
8553,42,Female,Sporty,S,Low
8554,56,Male,Formal,L,High
8555,35,Female,Streetwear,S,Low
8556,32,Female,Streetwear,S,Low
8557,49,Male,Bohemian,XL,Medium
8558,23,Female,Sporty,XS,High
8559,60,Male,Bohemian,S,High
8560,52,Female,Sporty,L,Medium
8561,51,Female,Casual,S,Medium
8562,55,Male,Formal,XS,Medium
8563,22,Female,Sporty,S,Medium
8564,35,Female,Bohemian,L,High
8565,33,Male,Casual,XL,High
8566,25,Male,Bohemian,M,High
8567,42,Female,Streetwear,S,Medium
8568,49,Male,Streetwear,S,Medium
8569,43,Female,Formal,M,Low
8570,39,Male,Formal,L,Medium
8571,48,Female,Casual,L,Medium
8572,60,Non-binary,Streetwear,M,Low
8573,27,Male,Sporty,XL,Medium
8574,29,Female,Streetwear,S,Medium
8575,45,Female,Formal,S,Medium
8576,23,Female,Bohemian,L,Low
8577,37,Female,Casual,S,Medium
8578,22,Female,Streetwear,M,Medium
8579,40,Female,Sporty,M,High
8580,26,Female,Sporty,M,Low
8581,46,Female,Sporty,S,Medium
8582,33,Male,Casual,XL,Low
8583,39,Non-binary,Sporty,S,Low
8584,25,Male,Sporty,M,Low
8585,37,Male,Streetwear,XS,Medium
8586,31,Male,Casual,L,High
8587,56,Male,Bohemian,S,High
8588,54,Male,Bohemian,L,Medium
8589,51,Male,Sporty,S,Medium
8590,28,Male,Formal,M,Low
8591,57,Female,Casual,L,Medium
8592,50,Male,Formal,S,Low
8593,48,Male,Casual,M,Low
8594,51,Male,Casual,L,Low
8595,24,Male,Streetwear,S,Medium
8596,40,Male,Sporty,XL,Low
8597,24,Female,Streetwear,S,Medium
8598,42,Non-binary,Formal,L,Low
8599,20,Female,Formal,L,High
8600,55,Female,Bohemian,M,Low
8601,37,Male,Streetwear,S,Low
8602,51,Male,Streetwear,S,Medium
8603,47,Male,Streetwear,XL,High
8604,34,Female,Bohemian,L,High
8605,27,Male,Streetwear,M,Medium
8606,52,Female,Streetwear,S,Low
8607,37,Male,Streetwear,XS,Low
8608,35,Male,Streetwear,L,High
8609,44,Non-binary,Formal,XL,Medium
8610,53,Female,Sporty,S,Medium
8611,40,Female,Formal,L,Medium
8612,49,Female,Streetwear,S,Medium
8613,27,Female,Casual,L,Medium
8614,28,Female,Casual,M,Medium
8615,55,Non-binary,Bohemian,L,Low
8616,23,Male,Formal,XL,Low
8617,58,Female,Bohemian,M,Medium
8618,51,Female,Bohemian,XL,High
8619,53,Male,Casual,S,Medium
8620,54,Female,Formal,XL,Medium
8621,34,Non-binary,Sporty,L,High
8622,57,Female,Formal,S,Medium
8623,57,Male,Bohemian,M,Low
8624,29,Female,Streetwear,XL,Low
8625,38,Female,Bohemian,XS,High
8626,57,Female,Formal,M,Medium
8627,36,Male,Casual,L,High
8628,20,Female,Formal,XS,Medium
8629,35,Male,Sporty,L,Medium
8630,36,Female,Streetwear,M,Low
8631,23,Male,Streetwear,S,High
8632,33,Female,Bohemian,M,Low
8633,25,Female,Formal,M,High
8634,35,Male,Casual,L,Low
8635,60,Male,Sporty,L,Low
8636,56,Male,Bohemian,M,Low
8637,29,Male,Formal,L,High
8638,27,Male,Casual,L,Low
8639,24,Non-binary,Formal,XL,Medium
8640,18,Female,Casual,L,Low
8641,53,Female,Formal,M,Low
8642,38,Non-binary,Formal,M,Medium
8643,54,Male,Bohemian,L,High
8644,41,Male,Formal,L,High
8645,42,Male,Formal,XS,Low
8646,24,Female,Bohemian,L,High
8647,59,Female,Bohemian,M,Medium
8648,34,Male,Streetwear,S,Low
8649,46,Male,Streetwear,M,Medium
8650,47,Female,Bohemian,S,Low
8651,24,Female,Sporty,L,High
8652,50,Female,Casual,S,Medium
8653,24,Male,Bohemian,S,Low
8654,41,Non-binary,Streetwear,XS,Medium
8655,28,Male,Formal,M,Medium
8656,26,Female,Bohemian,S,Medium
8657,29,Non-binary,Bohemian,L,Medium
8658,52,Non-binary,Streetwear,XS,Medium
8659,21,Male,Streetwear,L,Medium
8660,53,Male,Sporty,M,Medium
8661,45,Female,Streetwear,XL,High
8662,30,Male,Streetwear,S,Low
8663,40,Female,Streetwear,S,Medium
8664,36,Non-binary,Formal,M,Medium
8665,59,Male,Bohemian,L,Low
8666,54,Female,Bohemian,M,High
8667,56,Male,Streetwear,XS,Low
8668,41,Female,Sporty,M,High
8669,33,Non-binary,Streetwear,S,Medium
8670,50,Female,Sporty,M,Medium
8671,29,Male,Bohemian,M,High
8672,51,Female,Sporty,L,High
8673,24,Female,Sporty,XL,High
8674,28,Male,Casual,S,Medium
8675,48,Female,Sporty,L,Medium
8676,46,Non-binary,Sporty,S,High
8677,30,Female,Formal,S,Medium
8678,48,Female,Bohemian,M,Medium
8679,19,Male,Streetwear,L,High
8680,56,Female,Casual,XL,Medium
8681,32,Male,Sporty,L,Medium
8682,28,Male,Formal,S,Medium
8683,51,Male,Formal,S,High
8684,56,Male,Streetwear,L,Medium
8685,21,Male,Streetwear,M,Low
8686,28,Female,Bohemian,S,Medium
8687,46,Female,Sporty,M,High
8688,19,Female,Formal,XL,Medium
8689,33,Male,Casual,L,Medium
8690,56,Male,Bohemian,M,Low
8691,30,Female,Sporty,XL,Medium
8692,54,Female,Streetwear,L,Low
8693,34,Non-binary,Sporty,XS,Medium
8694,38,Male,Streetwear,S,Medium
8695,36,Female,Sporty,M,High
8696,24,Male,Casual,M,Low
8697,55,Female,Bohemian,L,Low
8698,25,Female,Streetwear,L,Low
8699,30,Non-binary,Casual,S,Low
8700,54,Non-binary,Formal,L,Low
8701,19,Male,Casual,M,High
8702,58,Female,Casual,M,Medium
8703,28,Female,Casual,L,High
8704,41,Female,Streetwear,M,Low
8705,23,Male,Formal,M,High
8706,43,Female,Bohemian,XS,Low
8707,24,Non-binary,Casual,M,High
8708,56,Male,Streetwear,M,Medium
8709,36,Male,Streetwear,M,Medium
8710,23,Male,Bohemian,S,Medium
8711,60,Female,Sporty,M,High
8712,46,Male,Formal,S,Medium
8713,60,Non-binary,Formal,S,Low
8714,56,Female,Casual,S,Medium
8715,19,Female,Sporty,L,High
8716,36,Female,Formal,XS,High
8717,21,Male,Casual,L,Medium
8718,23,Non-binary,Sporty,XS,Low
8719,54,Female,Streetwear,M,Medium
8720,45,Non-binary,Casual,L,High
8721,47,Female,Sporty,S,Medium
8722,24,Female,Bohemian,S,Medium
8723,26,Male,Formal,S,Medium
8724,42,Female,Casual,L,Low
8725,50,Female,Streetwear,S,High
8726,18,Female,Casual,M,High
8727,23,Female,Formal,S,Low
8728,35,Male,Formal,M,High
8729,27,Non-binary,Sporty,M,High
8730,45,Non-binary,Streetwear,XS,Medium
8731,28,Male,Sporty,L,Medium
8732,50,Non-binary,Streetwear,XL,Low
8733,18,Male,Casual,S,Low
8734,30,Female,Casual,L,Medium
8735,54,Male,Sporty,M,Low
8736,37,Non-binary,Bohemian,L,High
8737,18,Male,Formal,M,High
8738,20,Female,Sporty,L,Low
8739,35,Male,Sporty,M,Low
8740,58,Male,Casual,L,Low
8741,31,Female,Formal,L,High
8742,48,Male,Sporty,S,Medium
8743,44,Female,Casual,S,Medium
8744,34,Non-binary,Casual,L,Medium
8745,46,Female,Sporty,M,Low
8746,53,Female,Sporty,XL,Low
8747,54,Male,Casual,XL,Medium
8748,43,Male,Sporty,L,Medium
8749,34,Female,Formal,M,Medium
8750,39,Male,Casual,S,Low
8751,42,Non-binary,Casual,L,Medium
8752,19,Male,Sporty,XS,Medium
8753,39,Non-binary,Sporty,M,Medium
8754,22,Male,Sporty,M,Low
8755,21,Female,Formal,XL,Low
8756,53,Male,Casual,S,Low
8757,23,Male,Bohemian,L,Medium
8758,38,Female,Formal,M,Low
8759,30,Male,Formal,XS,High
8760,54,Female,Casual,L,Low
8761,42,Female,Bohemian,S,Medium
8762,43,Male,Casual,S,High
8763,56,Non-binary,Formal,L,Low
8764,37,Female,Sporty,S,Medium
8765,50,Female,Casual,M,Medium
8766,31,Female,Casual,M,Medium
8767,53,Female,Sporty,M,Medium
8768,34,Male,Bohemian,L,Low
8769,38,Male,Bohemian,S,Low
8770,33,Female,Casual,S,High
8771,33,Male,Sporty,S,Medium
8772,37,Male,Casual,M,Low
8773,46,Female,Sporty,M,Medium
8774,45,Female,Formal,XS,Low
8775,25,Male,Sporty,L,Low
8776,41,Male,Casual,XL,Low
8777,20,Male,Streetwear,L,Medium
8778,42,Male,Bohemian,XS,Medium
8779,36,Male,Casual,M,High
8780,50,Male,Sporty,L,Medium
8781,19,Non-binary,Sporty,M,Medium
8782,32,Female,Bohemian,L,Low
8783,39,Male,Casual,L,Medium
8784,27,Male,Streetwear,S,Medium
8785,35,Female,Formal,M,Low
8786,39,Male,Streetwear,XS,High
8787,44,Female,Formal,S,Low
8788,30,Non-binary,Formal,L,High
8789,50,Female,Casual,XL,Medium
8790,22,Male,Formal,XL,Medium
8791,43,Female,Sporty,XS,High
8792,30,Non-binary,Formal,XL,Low
8793,44,Female,Formal,L,Medium
8794,31,Female,Bohemian,L,High
8795,41,Male,Bohemian,XL,High
8796,20,Male,Casual,M,Low
8797,47,Female,Casual,S,Medium
8798,52,Non-binary,Sporty,XS,Medium
8799,31,Female,Bohemian,XS,Medium
8800,29,Female,Streetwear,M,Low
8801,45,Male,Casual,M,Medium
8802,46,Male,Casual,M,Low
8803,60,Female,Bohemian,S,Medium
8804,34,Male,Bohemian,XL,Medium
8805,57,Female,Sporty,S,Medium
8806,38,Male,Bohemian,M,Medium
8807,40,Female,Formal,M,Medium
8808,37,Female,Streetwear,XS,Low
8809,28,Female,Formal,L,Medium
8810,51,Male,Formal,M,Low
8811,27,Female,Formal,M,Medium
8812,27,Non-binary,Casual,L,Medium
8813,60,Female,Formal,S,Low
8814,23,Male,Casual,L,Medium
8815,53,Male,Bohemian,L,Medium
8816,41,Male,Streetwear,L,Medium
8817,29,Male,Streetwear,M,Medium
8818,60,Female,Formal,S,Medium
8819,40,Female,Streetwear,M,Medium
8820,44,Male,Casual,S,Medium
8821,54,Male,Bohemian,XS,Medium
8822,23,Male,Formal,S,High
8823,18,Non-binary,Sporty,M,Low
8824,23,Female,Streetwear,S,Low
8825,39,Female,Streetwear,XL,Medium
8826,58,Male,Formal,L,High
8827,41,Female,Streetwear,S,Low
8828,42,Male,Streetwear,L,Low
8829,32,Male,Sporty,XL,Low
8830,43,Female,Casual,S,Medium
8831,25,Female,Formal,S,High
8832,41,Male,Formal,M,High
8833,55,Male,Sporty,L,Low
8834,23,Male,Sporty,S,Low
8835,52,Male,Casual,L,High
8836,59,Female,Bohemian,L,Low
8837,18,Non-binary,Formal,L,Medium
8838,53,Male,Streetwear,M,Low
8839,29,Male,Casual,M,Low
8840,55,Male,Formal,XS,Medium
8841,28,Female,Casual,M,Medium
8842,29,Male,Bohemian,M,Medium
8843,59,Female,Formal,L,Medium
8844,56,Male,Streetwear,L,Medium
8845,24,Female,Formal,XS,High
8846,28,Female,Casual,S,High
8847,53,Non-binary,Bohemian,L,Low
8848,48,Non-binary,Casual,XL,Medium
8849,50,Female,Casual,XS,Medium
8850,30,Non-binary,Sporty,L,High
8851,35,Male,Casual,M,Low
8852,58,Male,Bohemian,M,Medium
8853,41,Male,Streetwear,M,Medium
8854,26,Female,Sporty,L,Medium
8855,48,Non-binary,Casual,S,Medium
8856,58,Male,Formal,L,Low
8857,27,Female,Sporty,M,Medium
8858,19,Female,Bohemian,M,Medium
8859,55,Non-binary,Formal,M,Low
8860,32,Female,Bohemian,XS,High
8861,20,Non-binary,Formal,XS,Low
8862,60,Male,Streetwear,M,Low
8863,48,Male,Bohemian,M,High
8864,23,Female,Formal,XS,Medium
8865,20,Male,Bohemian,M,Medium
8866,28,Male,Sporty,L,Medium
8867,32,Female,Bohemian,M,Low
8868,45,Female,Bohemian,M,Low
8869,27,Female,Formal,L,Low
8870,55,Male,Bohemian,S,Low
8871,24,Female,Streetwear,M,High
8872,32,Male,Casual,S,High
8873,35,Male,Sporty,M,Medium
8874,35,Female,Formal,M,Low
8875,58,Male,Bohemian,S,Low
8876,41,Male,Bohemian,XS,Medium
8877,19,Female,Bohemian,S,High
8878,57,Male,Sporty,M,High
8879,37,Non-binary,Casual,S,Low
8880,51,Female,Streetwear,S,Low
8881,60,Non-binary,Streetwear,L,Low
8882,43,Male,Formal,S,High
8883,24,Female,Casual,M,Medium
8884,55,Male,Casual,XL,Medium
8885,47,Female,Sporty,L,High
8886,59,Male,Bohemian,S,High
8887,22,Male,Casual,M,Medium
8888,28,Female,Bohemian,L,Low
8889,18,Male,Sporty,XL,Low
8890,51,Male,Formal,M,Low
8891,18,Male,Formal,M,Medium
8892,36,Female,Bohemian,L,Medium
8893,19,Male,Bohemian,XS,Medium
8894,38,Male,Casual,M,Low
8895,37,Male,Sporty,M,Medium
8896,40,Female,Formal,XL,Medium
8897,38,Female,Casual,XL,Low
8898,41,Male,Streetwear,S,Medium
8899,21,Male,Casual,S,High
8900,29,Male,Bohemian,S,Medium
8901,39,Male,Streetwear,S,Low
8902,37,Male,Casual,M,Low
8903,35,Female,Sporty,M,Low
8904,18,Female,Formal,M,Medium
8905,47,Non-binary,Streetwear,L,Medium
8906,50,Male,Sporty,XS,Medium
8907,41,Female,Casual,M,Medium
8908,31,Female,Bohemian,XL,High
8909,53,Female,Bohemian,M,Medium
8910,22,Female,Sporty,S,Medium
8911,28,Male,Bohemian,XS,Medium
8912,41,Male,Formal,S,Medium
8913,48,Female,Sporty,L,High
8914,30,Male,Sporty,S,Medium
8915,33,Male,Bohemian,L,Low
8916,41,Male,Sporty,L,Medium
8917,30,Male,Casual,M,Medium
8918,41,Female,Streetwear,M,High
8919,43,Male,Streetwear,M,Medium
8920,19,Male,Bohemian,L,Medium
8921,33,Female,Formal,XS,Low
8922,55,Female,Formal,XL,Medium
8923,18,Non-binary,Bohemian,M,Medium
8924,28,Male,Bohemian,M,Low
8925,52,Non-binary,Sporty,M,Low
8926,60,Female,Formal,M,Medium
8927,46,Female,Streetwear,M,Medium
8928,54,Male,Bohemian,M,Medium
8929,34,Female,Streetwear,XS,High
8930,56,Female,Streetwear,S,Medium
8931,59,Female,Formal,S,Low
8932,45,Male,Streetwear,M,High
8933,46,Male,Sporty,M,Medium
8934,60,Female,Sporty,L,Low
8935,20,Non-binary,Formal,S,Medium
